#
#    Period, Days, T      Frequency, 1/Days, v      Periodogram, I(v)
#
  0.240854911631730E+02   0.415187713310580E-01   0.109946754244508E+00
  0.240755957271980E+02   0.415358361774744E-01   0.101452365923724E+00
  0.240657084188912E+02   0.415529010238908E-01   0.101584056068892E+00
  0.240558292282430E+02   0.415699658703072E-01   0.109936245848747E+00
  0.240459581452606E+02   0.415870307167236E-01   0.123751001619754E+00
  0.240360951599672E+02   0.416040955631399E-01   0.139233328913341E+00
  0.240262402624026E+02   0.416211604095563E-01   0.153077206531241E+00
  0.240163934426230E+02   0.416382252559727E-01   0.163566572739075E+00
  0.240065546907005E+02   0.416552901023891E-01   0.170959715553800E+00
  0.239967239967240E+02   0.416723549488055E-01   0.176988557819168E+00
  0.239869013507982E+02   0.416894197952218E-01   0.183745323252239E+00
  0.239770867430442E+02   0.417064846416382E-01   0.192475532857957E+00
  0.239672801635992E+02   0.417235494880546E-01   0.202653046375883E+00
  0.239574816026165E+02   0.417406143344710E-01   0.211850200247891E+00
  0.239476910502656E+02   0.417576791808874E-01   0.216372119801470E+00
  0.239379084967320E+02   0.417747440273038E-01   0.212512385583511E+00
  0.239281339322172E+02   0.417918088737201E-01   0.197951412198003E+00
  0.239183673469388E+02   0.418088737201365E-01   0.172764480683757E+00
  0.239086087311301E+02   0.418259385665529E-01   0.139706877823908E+00
  0.238988580750408E+02   0.418430034129693E-01   0.103603742936481E+00
  0.238891153689360E+02   0.418600682593857E-01   0.700687980852025E-01
  0.238793806030970E+02   0.418771331058021E-01   0.439892007092341E-01
  0.238696537678208E+02   0.418941979522184E-01   0.282017905515168E-01
  0.238599348534202E+02   0.419112627986348E-01   0.229104693034239E-01
  0.238502238502238E+02   0.419283276450512E-01   0.258941329865147E-01
  0.238405207485761E+02   0.419453924914676E-01   0.334601356574938E-01
  0.238308255388369E+02   0.419624573378840E-01   0.417714836961468E-01
  0.238211382113821E+02   0.419795221843003E-01   0.480284324202391E-01
  0.238114587566030E+02   0.419965870307167E-01   0.511616349255466E-01
  0.238017871649066E+02   0.420136518771331E-01   0.518042815155376E-01
  0.237921234267154E+02   0.420307167235495E-01   0.515957764813486E-01
  0.237824675324675E+02   0.420477815699659E-01   0.521927796241990E-01
  0.237728194726166E+02   0.420648464163823E-01   0.543139206771765E-01
  0.237631792376318E+02   0.420819112627986E-01   0.573260100210204E-01
  0.237535468179976E+02   0.420989761092150E-01   0.594321208322266E-01
  0.237439222042139E+02   0.421160409556314E-01   0.585065981633163E-01
  0.237343053867963E+02   0.421331058020478E-01   0.531925724141931E-01
  0.237246963562753E+02   0.421501706484642E-01   0.438602768611191E-01
  0.237150951031971E+02   0.421672354948806E-01   0.330104661352889E-01
  0.237055016181230E+02   0.421843003412969E-01   0.248969461934232E-01
  0.236959158916296E+02   0.422013651877133E-01   0.243867143160625E-01
  0.236863379143088E+02   0.422184300341297E-01   0.353969883882379E-01
  0.236767676767677E+02   0.422354948805461E-01   0.593718432119442E-01
  0.236672051696284E+02   0.422525597269625E-01   0.942816002492430E-01
  0.236576503835285E+02   0.422696245733788E-01   0.134663441645346E+00
  0.236481033091203E+02   0.422866894197952E-01   0.172545309470211E+00
  0.236385639370714E+02   0.423037542662116E-01   0.199331615277954E+00
  0.236290322580645E+02   0.423208191126280E-01   0.208042525539720E+00
  0.236195082627973E+02   0.423378839590444E-01   0.195308496346559E+00
  0.236099919419823E+02   0.423549488054608E-01   0.162655053311395E+00
  0.236004832863472E+02   0.423720136518771E-01   0.116552650720958E+00
  0.235909822866345E+02   0.423890784982935E-01   0.672857189630317E-01
  0.235814889336016E+02   0.424061433447099E-01   0.267630663589430E-01
  0.235720032180209E+02   0.424232081911263E-01   0.577826763146879E-02
  0.235625251306795E+02   0.424402730375427E-01   0.114159060951539E-01
  0.235530546623794E+02   0.424573378839590E-01   0.451557610912243E-01
  0.235435918039373E+02   0.424744027303754E-01   0.102215792937200E+00
  0.235341365461847E+02   0.424914675767918E-01   0.172300007859985E+00
  0.235246888799679E+02   0.425085324232082E-01   0.241627273674918E+00
  0.235152487961477E+02   0.425255972696246E-01   0.295882519472363E+00
  0.235058162855997E+02   0.425426621160410E-01   0.323423022076775E+00
  0.234963913392141E+02   0.425597269624573E-01   0.317968088921366E+00
  0.234869739478958E+02   0.425767918088737E-01   0.280252823686614E+00
  0.234775641025641E+02   0.425938566552901E-01   0.218148578865538E+00
  0.234681617941530E+02   0.426109215017065E-01   0.145191941646289E+00
  0.234587670136109E+02   0.426279863481229E-01   0.777850987286331E-01
  0.234493797519008E+02   0.426450511945392E-01   0.316684997781670E-01
  0.234400000000000E+02   0.426621160409556E-01   0.184007172369381E-01
  0.234306277489004E+02   0.426791808873720E-01   0.426963195178983E-01
  0.234212629896083E+02   0.426962457337884E-01   0.101210681863224E+00
  0.234119057131442E+02   0.427133105802048E-01   0.183156468996536E+00
  0.234025559105431E+02   0.427303754266212E-01   0.272503388933589E+00
  0.233932135728543E+02   0.427474402730375E-01   0.351487015190959E+00
  0.233838786911413E+02   0.427645051194539E-01   0.404469855000633E+00
  0.233745512564818E+02   0.427815699658703E-01   0.421188064928978E+00
  0.233652312599681E+02   0.427986348122867E-01   0.399014597723682E+00
  0.233559186927063E+02   0.428156996587031E-01   0.343248176890526E+00
  0.233466135458167E+02   0.428327645051195E-01   0.265779717479354E+00
  0.233373158104341E+02   0.428498293515358E-01   0.182305940209307E+00
  0.233280254777070E+02   0.428668941979522E-01   0.108839562227927E+00
  0.233187425387982E+02   0.428839590443686E-01   0.583714142767331E-01
  0.233094669848846E+02   0.429010238907850E-01   0.383875851930452E-01
  0.233001988071571E+02   0.429180887372014E-01   0.497698305134602E-01
  0.232909379968203E+02   0.429351535836177E-01   0.871946224890469E-01
  0.232816845450934E+02   0.429522184300341E-01   0.140777308768699E+00
  0.232724384432089E+02   0.429692832764505E-01   0.198522947619181E+00
  0.232631996824137E+02   0.429863481228669E-01   0.248847393655517E+00
  0.232539682539683E+02   0.430034129692833E-01   0.282699908609712E+00
  0.232447441491472E+02   0.430204778156997E-01   0.294863770514049E+00
  0.232355273592387E+02   0.430375426621160E-01   0.284376173484806E+00
  0.232263178755450E+02   0.430546075085324E-01   0.253925252891319E+00
  0.232171156893819E+02   0.430716723549488E-01   0.209000555487272E+00
  0.232079207920792E+02   0.430887372013652E-01   0.156629544264370E+00
  0.231987331749802E+02   0.431058020477816E-01   0.104192496086770E+00
  0.231895528294420E+02   0.431228668941980E-01   0.585427032152298E-01
  0.231803797468354E+02   0.431399317406143E-01   0.253025118238367E-01
  0.231712139185449E+02   0.431569965870307E-01   0.838612109738101E-02
  0.231620553359684E+02   0.431740614334471E-01   0.966014905082665E-02
  0.231529039905176E+02   0.431911262798635E-01   0.286947408251969E-01
  0.231437598736177E+02   0.432081911262799E-01   0.626597111736442E-01
  0.231346229767075E+02   0.432252559726962E-01   0.106497740135390E+00
  0.231254932912391E+02   0.432423208191126E-01   0.153378394696605E+00
  0.231163708086785E+02   0.432593856655290E-01   0.195658005386253E+00
  0.231072555205047E+02   0.432764505119454E-01   0.226022658916179E+00
  0.230981474182105E+02   0.432935153583618E-01   0.238929452899055E+00
  0.230890464933018E+02   0.433105802047782E-01   0.231774421797890E+00
  0.230799527372982E+02   0.433276450511945E-01   0.205673953892170E+00
  0.230708661417323E+02   0.433447098976109E-01   0.165459134503878E+00
  0.230617866981503E+02   0.433617747440273E-01   0.118919661099040E+00
  0.230527143981117E+02   0.433788395904437E-01   0.753043016919199E-01
  0.230436492331891E+02   0.433959044368601E-01   0.434026759741693E-01
  0.230345911949686E+02   0.434129692832765E-01   0.296842379610759E-01
  0.230255402750491E+02   0.434300341296928E-01   0.368561881393312E-01
  0.230164964650432E+02   0.434470989761092E-01   0.632566906108583E-01
  0.230074597565764E+02   0.434641638225256E-01   0.103219121622468E+00
  0.229984301412873E+02   0.434812286689420E-01   0.148316986638144E+00
  0.229894076108278E+02   0.434982935153584E-01   0.189228319770451E+00
  0.229803921568627E+02   0.435153583617747E-01   0.217736209035368E+00
  0.229713837710702E+02   0.435324232081911E-01   0.228422497347132E+00
  0.229623824451411E+02   0.435494880546075E-01   0.219621588006812E+00
  0.229533881707795E+02   0.435665529010239E-01   0.193551888478129E+00
  0.229444009397024E+02   0.435836177474403E-01   0.155482560951377E+00
  0.229354207436399E+02   0.436006825938567E-01   0.112347766410616E+00
  0.229264475743349E+02   0.436177474402730E-01   0.711284375573741E-01
  0.229174814235432E+02   0.436348122866894E-01   0.373734549300049E-01
  0.229085222830336E+02   0.436518771331058E-01   0.142664280795497E-01
  0.228995701445877E+02   0.436689419795222E-01   0.240864951340506E-02
  0.228906250000000E+02   0.436860068259386E-01   0.236823517155658E-03
  0.228816868410777E+02   0.437030716723550E-01   0.492657398575787E-02
  0.228727556596409E+02   0.437201365187713E-01   0.134462882463644E-01
  0.228638314475224E+02   0.437372013651877E-01   0.234521962298138E-01
  0.228549141965679E+02   0.437542662116041E-01   0.337451955745076E-01
  0.228460038986355E+02   0.437713310580205E-01   0.442745680388514E-01
  0.228371005455963E+02   0.437883959044369E-01   0.556881940551799E-01
  0.228282041293339E+02   0.438054607508532E-01   0.686150246947214E-01
  0.228193146417445E+02   0.438225255972696E-01   0.830603897954387E-01
  0.228104320747372E+02   0.438395904436860E-01   0.980140191345452E-01
  0.228015564202335E+02   0.438566552901024E-01   0.111499430181057E+00
  0.227926876701672E+02   0.438737201365188E-01   0.120986886059924E+00
  0.227838258164852E+02   0.438907849829352E-01   0.124158346586787E+00
  0.227749708511465E+02   0.439078498293515E-01   0.119586528545243E+00
  0.227661227661228E+02   0.439249146757679E-01   0.107313686662865E+00
  0.227572815533981E+02   0.439419795221843E-01   0.889982087538016E-01
  0.227484472049689E+02   0.439590443686007E-01   0.676213690707924E-01
  0.227396197128444E+02   0.439761092150171E-01   0.468235330950791E-01
  0.227307990690458E+02   0.439931740614335E-01   0.300723677124837E-01
  0.227219852656068E+02   0.440102389078498E-01   0.198572646279989E-01
  0.227131782945736E+02   0.440273037542662E-01   0.171460655651311E-01
  0.227043781480046E+02   0.440443686006826E-01   0.212652290342772E-01
  0.226955848179706E+02   0.440614334470990E-01   0.301678067632326E-01
  0.226867982965544E+02   0.440784982935154E-01   0.410290311935566E-01
  0.226780185758514E+02   0.440955631399317E-01   0.509884149935898E-01
  0.226692456479691E+02   0.441126279863481E-01   0.578060793705929E-01
  0.226604795050271E+02   0.441296928327645E-01   0.603035645719257E-01
  0.226517201391573E+02   0.441467576791809E-01   0.585174530811183E-01
  0.226429675425039E+02   0.441638225255973E-01   0.535048128013757E-01
  0.226342217072229E+02   0.441808873720137E-01   0.469596719052241E-01
  0.226254826254826E+02   0.441979522184300E-01   0.407327187352545E-01
  0.226167502894635E+02   0.442150170648464E-01   0.364024175102848E-01
  0.226080246913580E+02   0.442320819112628E-01   0.349674181284500E-01
  0.225993058233706E+02   0.442491467576792E-01   0.367599114290492E-01
  0.225905936777178E+02   0.442662116040956E-01   0.414897365644791E-01
  0.225818882466281E+02   0.442832764505119E-01   0.484291594323707E-01
  0.225731895223421E+02   0.443003412969283E-01   0.566374257707446E-01
  0.225644974971121E+02   0.443174061433447E-01   0.651736795270212E-01
  0.225558121632025E+02   0.443344709897611E-01   0.732503268232742E-01
  0.225471335128896E+02   0.443515358361775E-01   0.803116417609917E-01
  0.225384615384615E+02   0.443686006825939E-01   0.860721124533587E-01
  0.225297962322184E+02   0.443856655290102E-01   0.904522979239743E-01
  0.225211375864719E+02   0.444027303754266E-01   0.935266503945716E-01
  0.225124855935459E+02   0.444197952218430E-01   0.954256580400530E-01
  0.225038402457757E+02   0.444368600682594E-01   0.962121686869956E-01
  0.224952015355086E+02   0.444539249146758E-01   0.958514694318437E-01
  0.224865694551036E+02   0.444709897610922E-01   0.941100018392078E-01
  0.224779439969313E+02   0.444880546075085E-01   0.906094828600008E-01
  0.224693251533742E+02   0.445051194539249E-01   0.849185679870030E-01
  0.224607129168264E+02   0.445221843003413E-01   0.766845517666604E-01
  0.224521072796935E+02   0.445392491467577E-01   0.658568412593194E-01
  0.224435082343930E+02   0.445563139931741E-01   0.528141196515843E-01
  0.224349157733538E+02   0.445733788395904E-01   0.385162977334559E-01
  0.224263298890165E+02   0.445904436860068E-01   0.243934378874391E-01
  0.224177505738332E+02   0.446075085324232E-01   0.122129932731934E-01
  0.224091778202677E+02   0.446245733788396E-01   0.373012237092642E-02
  0.224006116207951E+02   0.446416382252560E-01   0.324229626518652E-03
  0.223920519679022E+02   0.446587030716723E-01   0.265944129379763E-02
  0.223834988540871E+02   0.446757679180887E-01   0.104698467842136E-01
  0.223749522718595E+02   0.446928327645051E-01   0.225601671917700E-01
  0.223664122137405E+02   0.447098976109215E-01   0.370101954075116E-01
  0.223578786722625E+02   0.447269624573379E-01   0.515524108097342E-01
  0.223493516399695E+02   0.447440273037543E-01   0.640426708270134E-01
  0.223408311094167E+02   0.447610921501706E-01   0.728906303847173E-01
  0.223323170731707E+02   0.447781569965870E-01   0.773402351655102E-01
  0.223238095238095E+02   0.447952218430034E-01   0.775572016885567E-01
  0.223153084539223E+02   0.448122866894198E-01   0.744836008276243E-01
  0.223068138561096E+02   0.448293515358362E-01   0.694791708592963E-01
  0.222983257229833E+02   0.448464163822526E-01   0.639981841290431E-01
  0.222898440471662E+02   0.448634812286689E-01   0.591959636294878E-01
  0.222813688212928E+02   0.448805460750853E-01   0.557013624360389E-01
  0.222729000380084E+02   0.448976109215017E-01   0.535638588851802E-01
  0.222644376899696E+02   0.449146757679181E-01   0.523588098075899E-01
  0.222559817698443E+02   0.449317406143345E-01   0.513956672196518E-01
  0.222475322703113E+02   0.449488054607509E-01   0.499744131634450E-01
  0.222390891840607E+02   0.449658703071672E-01   0.475689432725358E-01
  0.222306525037936E+02   0.449829351535836E-01   0.439303418849857E-01
  0.222222222222222E+02   0.450000000000000E-01   0.390868123629209E-01
  0.222137983320698E+02   0.450170648464164E-01   0.332560422679650E-01
  0.222053808260705E+02   0.450341296928328E-01   0.267550168855976E-01
  0.221969696969697E+02   0.450511945392491E-01   0.199421211794460E-01
  0.221885649375237E+02   0.450682593856655E-01   0.132353201000497E-01
  0.221801665404996E+02   0.450853242320819E-01   0.718006598646867E-02
  0.221717744986757E+02   0.451023890784983E-01   0.253726976201560E-02
  0.221633888048411E+02   0.451194539249147E-01   0.318020001842482E-03
  0.221550094517958E+02   0.451365187713311E-01   0.168031766992606E-02
  0.221466364323507E+02   0.451535836177474E-01   0.768019169072951E-02
  0.221382697393275E+02   0.451706484641638E-01   0.189123665883616E-01
  0.221299093655589E+02   0.451877133105802E-01   0.351066935519959E-01
  0.221215553038883E+02   0.452047781569966E-01   0.548382997073330E-01
  0.221132075471698E+02   0.452218430034130E-01   0.755065462520233E-01
  0.221048660882686E+02   0.452389078498294E-01   0.936409899769371E-01
  0.220965309200603E+02   0.452559726962457E-01   0.105539279726907E+00
  0.220882020354316E+02   0.452730375426621E-01   0.108193049907612E+00
  0.220798794272796E+02   0.452901023890785E-01   0.100178208892050E+00
  0.220715630885122E+02   0.453071672354949E-01   0.823395792617699E-01
  0.220632530120482E+02   0.453242320819113E-01   0.579619938341806E-01
  0.220549491908167E+02   0.453412969283276E-01   0.322824006890530E-01
  0.220466516177577E+02   0.453583617747440E-01   0.114103122698812E-01
  0.220383602858217E+02   0.453754266211604E-01   0.797538816526677E-03
  0.220300751879699E+02   0.453924914675768E-01   0.368378807957213E-02
  0.220217963171740E+02   0.454095563139932E-01   0.199439715347490E-01
  0.220135236664162E+02   0.454266211604096E-01   0.457473904501524E-01
  0.220052572286894E+02   0.454436860068259E-01   0.742377395041047E-01
  0.219969969969970E+02   0.454607508532423E-01   0.971898987039757E-01
  0.219887429643527E+02   0.454778156996587E-01   0.107333644615884E+00
  0.219804951237809E+02   0.454948805460751E-01   0.100660095489109E+00
  0.219722534683165E+02   0.455119453924915E-01   0.781972491244527E-01
  0.219640179910045E+02   0.455290102389079E-01   0.465290646797027E-01
  0.219557886849007E+02   0.455460750853242E-01   0.168195705418648E-01
  0.219475655430712E+02   0.455631399317406E-01   0.237554088112238E-02
  0.219393485585923E+02   0.455802047781570E-01   0.153316566840648E-01
  0.219311377245509E+02   0.455972696245734E-01   0.631449387026488E-01
  0.219229330340441E+02   0.456143344709898E-01   0.145916613738936E+00
  0.219147344801795E+02   0.456313993174061E-01   0.255335386081810E+00
  0.219065420560748E+02   0.456484641638225E-01   0.375676051736800E+00
  0.218983557548580E+02   0.456655290102389E-01   0.486756809752275E+00
  0.218901755696675E+02   0.456825938566553E-01   0.568311531746665E+00
  0.218820014936520E+02   0.456996587030717E-01   0.604798528454194E+00
  0.218738335199701E+02   0.457167235494881E-01   0.589250164438885E+00
  0.218656716417910E+02   0.457337883959044E-01   0.525568336124776E+00
  0.218575158522939E+02   0.457508532423208E-01   0.428137407470527E+00
  0.218493661446682E+02   0.457679180887372E-01   0.319150642348635E+00
  0.218412225121133E+02   0.457849829351536E-01   0.223911008536865E+00
  0.218330849478390E+02   0.458020477815700E-01   0.165386904046442E+00
  0.218249534450652E+02   0.458191126279863E-01   0.159127958385056E+00
  0.218168279970216E+02   0.458361774744027E-01   0.209830522990988E+00
  0.218087085969483E+02   0.458532423208191E-01   0.310322826821118E+00
  0.218005952380952E+02   0.458703071672355E-01   0.443086849866610E+00
  0.217924879137226E+02   0.458873720136519E-01   0.584001744205663E+00
  0.217843866171004E+02   0.459044368600683E-01   0.707426472923051E+00
  0.217762913415087E+02   0.459215017064846E-01   0.791361828193023E+00
  0.217682020802377E+02   0.459385665529010E-01   0.821514906964447E+00
  0.217601188265874E+02   0.459556313993174E-01   0.793727255431640E+00
  0.217520415738679E+02   0.459726962457338E-01   0.713945581833083E+00
  0.217439703153989E+02   0.459897610921502E-01   0.596255069037277E+00
  0.217359050445104E+02   0.460068259385666E-01   0.459605880734101E+00
  0.217278457545421E+02   0.460238907849829E-01   0.323783044182783E+00
  0.217197924388436E+02   0.460409556313993E-01   0.205865270003639E+00
  0.217117450907744E+02   0.460580204778157E-01   0.117686988681201E+00
  0.217037037037037E+02   0.460750853242321E-01   0.647056313657085E-01
  0.216956682710107E+02   0.460921501706485E-01   0.462480904059159E-01
  0.216876387860844E+02   0.461092150170648E-01   0.568425247482459E-01
  0.216796152423233E+02   0.461262798634812E-01   0.880970519163196E-01
  0.216715976331361E+02   0.461433447098976E-01   0.130604316931072E+00
  0.216635859519408E+02   0.461604095563140E-01   0.175509285333843E+00
  0.216555801921656E+02   0.461774744027304E-01   0.215479014546612E+00
  0.216475803472479E+02   0.461945392491468E-01   0.245155672953813E+00
  0.216395864106352E+02   0.462116040955631E-01   0.261170837536722E+00
  0.216315983757844E+02   0.462286689419795E-01   0.262035294731864E+00
  0.216236162361624E+02   0.462457337883959E-01   0.247989056458246E+00
  0.216156399852453E+02   0.462627986348123E-01   0.220846142185495E+00
  0.216076696165192E+02   0.462798634812287E-01   0.183886628572250E+00
  0.215997051234795E+02   0.462969283276451E-01   0.141561161502452E+00
  0.215917464996315E+02   0.463139931740614E-01   0.990032285124321E-01
  0.215837937384899E+02   0.463310580204778E-01   0.611888782472968E-01
  0.215758468335788E+02   0.463481228668942E-01   0.320580663033798E-01
  0.215679057784321E+02   0.463651877133106E-01   0.136428166781625E-01
  0.215599705665931E+02   0.463822525597270E-01   0.563236780629903E-02
  0.215520411916146E+02   0.463993174061434E-01   0.555609106182154E-02
  0.215441176470588E+02   0.464163822525597E-01   0.961469362630865E-02
  0.215361999264976E+02   0.464334470989761E-01   0.140523036333755E-01
  0.215282880235121E+02   0.464505119453925E-01   0.166624961210614E-01
  0.215203819316930E+02   0.464675767918089E-01   0.179356856003516E-01
  0.215124816446402E+02   0.464846416382253E-01   0.213797857200965E-01
  0.215045871559633E+02   0.465017064846416E-01   0.327671092510769E-01
  0.214966984592810E+02   0.465187713310580E-01   0.583671849017500E-01
  0.214888155482215E+02   0.465358361774744E-01   0.102594556107540E+00
  0.214809384164223E+02   0.465529010238908E-01   0.165728437580209E+00
  0.214730670575302E+02   0.465699658703072E-01   0.242546890267638E+00
  0.214652014652015E+02   0.465870307167236E-01   0.322413248633517E+00
  0.214573416331014E+02   0.466040955631399E-01   0.391106493290532E+00
  0.214494875549048E+02   0.466211604095563E-01   0.434083525499102E+00
  0.214416392242956E+02   0.466382252559727E-01   0.440343577788628E+00
  0.214337966349671E+02   0.466552901023891E-01   0.406038463158304E+00
  0.214259597806216E+02   0.466723549488055E-01   0.336429357716916E+00
  0.214181286549708E+02   0.466894197952218E-01   0.245792660796677E+00
  0.214103032517355E+02   0.467064846416382E-01   0.154749015145926E+00
  0.214024835646457E+02   0.467235494880546E-01   0.857310281063737E-01
  0.213946695874407E+02   0.467406143344710E-01   0.575701796231983E-01
  0.213868613138686E+02   0.467576791808874E-01   0.806311636471679E-01
  0.213790587376870E+02   0.467747440273038E-01   0.153810222398327E+00
  0.213712618526623E+02   0.467918088737201E-01   0.264294071242017E+00
  0.213634706525702E+02   0.468088737201365E-01   0.390200520048190E+00
  0.213556851311953E+02   0.468259385665529E-01   0.505581212511231E+00
  0.213479052823315E+02   0.468430034129693E-01   0.586382108294659E+00
  0.213401310997815E+02   0.468600682593857E-01   0.615981701675821E+00
  0.213323625773571E+02   0.468771331058020E-01   0.588800746138894E+00
  0.213245997088792E+02   0.468941979522184E-01   0.511145810104755E+00
  0.213168424881775E+02   0.469112627986348E-01   0.399178416012686E+00
  0.213090909090909E+02   0.469283276450512E-01   0.274609638360922E+00
  0.213013449654671E+02   0.469453924914676E-01   0.159429062009440E+00
  0.212936046511628E+02   0.469624573378840E-01   0.709576772099388E-01
  0.212858699600436E+02   0.469795221843003E-01   0.185391388474872E-01
  0.212781408859840E+02   0.469965870307167E-01   0.252893457829951E-02
  0.212704174228675E+02   0.470136518771331E-01   0.155709391610845E-01
  0.212626995645864E+02   0.470307167235495E-01   0.455851649763338E-01
  0.212549873050417E+02   0.470477815699659E-01   0.794544283185092E-01
  0.212472806381436E+02   0.470648464163823E-01   0.106334799164632E+00
  0.212395795578108E+02   0.470819112627986E-01   0.119800922173991E+00
  0.212318840579710E+02   0.470989761092150E-01   0.118435164790916E+00
  0.212241941325607E+02   0.471160409556314E-01   0.104970064075293E+00
  0.212165097755250E+02   0.471331058020478E-01   0.845967195294347E-01
  0.212088309808180E+02   0.471501706484642E-01   0.630265673742338E-01
  0.212011577424023E+02   0.471672354948806E-01   0.449061892052345E-01
  0.211934900542495E+02   0.471843003412969E-01   0.330462063566979E-01
  0.211858279103398E+02   0.472013651877133E-01   0.283272552628102E-01
  0.211781713046621E+02   0.472184300341297E-01   0.301729119880829E-01
  0.211705202312139E+02   0.472354948805461E-01   0.371646379987880E-01
  0.211628746840014E+02   0.472525597269625E-01   0.475343231333790E-01
  0.211552346570397E+02   0.472696245733788E-01   0.593345591556805E-01
  0.211476001443522E+02   0.472866894197952E-01   0.704718700860106E-01
  0.211399711399711E+02   0.473037542662116E-01   0.786957805514572E-01
  0.211323476379373E+02   0.473208191126280E-01   0.818382129207230E-01
  0.211247296322999E+02   0.473378839590444E-01   0.783548481803450E-01
  0.211171171171171E+02   0.473549488054607E-01   0.681000560570130E-01
  0.211095100864553E+02   0.473720136518771E-01   0.529910311462849E-01
  0.211019085343896E+02   0.473890784982935E-01   0.372431590708559E-01
  0.210943124550036E+02   0.474061433447099E-01   0.268323933631194E-01
  0.210867218423893E+02   0.474232081911263E-01   0.282165078100225E-01
  0.210791366906475E+02   0.474402730375427E-01   0.464315358088303E-01
  0.210715569938871E+02   0.474573378839590E-01   0.832026949992102E-01
  0.210639827462257E+02   0.474744027303754E-01   0.135643572883579E+00
  0.210564139417894E+02   0.474914675767918E-01   0.196132931013069E+00
  0.210488505747126E+02   0.475085324232082E-01   0.253532677788654E+00
  0.210412926391382E+02   0.475255972696246E-01   0.295700906459729E+00
  0.210337401292175E+02   0.475426621160410E-01   0.312588148580028E+00
  0.210261930391102E+02   0.475597269624573E-01   0.299113337882430E+00
  0.210186513629842E+02   0.475767918088737E-01   0.256886837240871E+00
  0.210111150950161E+02   0.475938566552901E-01   0.194301360557123E+00
  0.210035842293907E+02   0.476109215017065E-01   0.124654733356362E+00
  0.209960587603010E+02   0.476279863481229E-01   0.628629140708783E-01
  0.209885386819484E+02   0.476450511945392E-01   0.216691169526654E-01
  0.209810239885428E+02   0.476621160409556E-01   0.824901034162736E-02
  0.209735146743021E+02   0.476791808873720E-01   0.223794228319028E-01
  0.209660107334526E+02   0.476962457337884E-01   0.566223312890720E-01
  0.209585121602289E+02   0.477133105802048E-01   0.985454204622325E-01
  0.209510189488738E+02   0.477303754266212E-01   0.134363789768441E+00
  0.209435310936383E+02   0.477474402730375E-01   0.152943443778866E+00
  0.209360485887817E+02   0.477645051194539E-01   0.148970317343393E+00
  0.209285714285714E+02   0.477815699658703E-01   0.124472773658978E+00
  0.209210996072831E+02   0.477986348122867E-01   0.880378299781640E-01
  0.209136331192006E+02   0.478156996587031E-01   0.521602135003687E-01
  0.209061719586158E+02   0.478327645051195E-01   0.293629678355400E-01
  0.208987161198288E+02   0.478498293515358E-01   0.282889450219465E-01
  0.208912655971479E+02   0.478668941979522E-01   0.509444539130146E-01
  0.208838203848895E+02   0.478839590443686E-01   0.919029663542889E-01
  0.208763804773780E+02   0.479010238907850E-01   0.139758293244931E+00
  0.208689458689459E+02   0.479180887372014E-01   0.180413279766508E+00
  0.208615165539338E+02   0.479351535836178E-01   0.201287776142356E+00
  0.208540925266904E+02   0.479522184300341E-01   0.195170140910856E+00
  0.208466737815724E+02   0.479692832764505E-01   0.162599367417673E+00
  0.208392603129445E+02   0.479863481228669E-01   0.112101783737677E+00
  0.208318521151795E+02   0.480034129692833E-01   0.580341419209152E-01
  0.208244491826581E+02   0.480204778156997E-01   0.167743039147581E-01
  0.208170515097691E+02   0.480375426621160E-01   0.216473850456725E-02
  0.208096590909091E+02   0.480546075085324E-01   0.216060312956930E-01
  0.208022719204828E+02   0.480716723549488E-01   0.738294388956133E-01
  0.207948899929028E+02   0.480887372013652E-01   0.149027202410620E+00
  0.207875133025896E+02   0.481058020477816E-01   0.231319470708926E+00
  0.207801418439716E+02   0.481228668941980E-01   0.302792730462620E+00
  0.207727756114853E+02   0.481399317406143E-01   0.348141095839309E+00
  0.207654145995748E+02   0.481569965870307E-01   0.358470909531968E+00
  0.207580588026922E+02   0.481740614334471E-01   0.333304293704414E+00
  0.207507082152974E+02   0.481911262798635E-01   0.280316153545263E+00
  0.207433628318584E+02   0.482081911262799E-01   0.212826132532961E+00
  0.207360226468507E+02   0.482252559726963E-01   0.145978916062700E+00
  0.207286876547577E+02   0.482423208191126E-01   0.925875858236416E-01
  0.207213578500707E+02   0.482593856655290E-01   0.600071085682731E-01
  0.207140332272888E+02   0.482764505119454E-01   0.487567729229739E-01
  0.207067137809187E+02   0.482935153583618E-01   0.533070742790980E-01
  0.206993995054751E+02   0.483105802047782E-01   0.646260288135901E-01
  0.206920903954802E+02   0.483276450511945E-01   0.736713537863294E-01
  0.206847864454642E+02   0.483447098976109E-01   0.746109696186659E-01
  0.206774876499647E+02   0.483617747440273E-01   0.667868680282044E-01
  0.206701940035273E+02   0.483788395904437E-01   0.548057327934632E-01
  0.206629055007052E+02   0.483959044368601E-01   0.466891836748999E-01
  0.206556221360592E+02   0.484129692832765E-01   0.507975342080383E-01
  0.206483439041579E+02   0.484300341296928E-01   0.724422127168817E-01
  0.206410707995773E+02   0.484470989761092E-01   0.111420052682099E+00
  0.206338028169014E+02   0.484641638225256E-01   0.161329285779607E+00
  0.206265399507216E+02   0.484812286689420E-01   0.210834045774373E+00
  0.206192821956369E+02   0.484982935153584E-01   0.246885312933841E+00
